EEG DATA
3.0 0.0
8.0 0.0
8.0 0.0
8.0 0.0
10.0 0.0
10.0 0.0
10.0 0.0
11.0 0.0
11.0 0.0
46.0 0.0
129.0 0.0
223.0 0.0
323.0 0.0
423.0 0.0
579.0 0.0
672.0 0.0
773.0 0.0
875.0 0.0
988.0 0.0
1080.0 0.0
1191.0 0.0
1284.0 0.0
1396.0 0.0
1489.0 0.0
1512.0 0.0
1693.0 0.0
1716.0 0.0
1898.0 0.0
1921.0 0.0
2009.0 0.0
2126.0 0.0
2218.0 0.0
2329.0 0.0
2421.0 0.0
2521.0 0.0
2627.0 0.0
2705.0 0.0
2823.0 0.0
2924.0 0.0
3027.0 0.0
3123.0 0.0
3240.0 0.0
3323.0 0.0
3441.0 0.0
3522.0 0.0
3640.0 0.0
3739.0 0.0
3840.0 0.0
3940.0 0.0
4048.0 0.0
4147.0 0.0
4256.0 0.0
4355.0 0.0
4432.0 0.0
4562.0 0.0
4674.0 0.0
4757.0 0.0
4877.0 0.0
4972.0 0.0
5083.0 0.0
5167.0 0.0
5273.0 0.0
5372.0 0.0
5490.0 0.0
5579.0 0.0
5687.0 0.0
5789.0 0.0
5808.0 0.0
5993.0 0.0
6007.0 0.0
6198.0 0.0
6207.0 0.0
6306.0 0.0
6427.0 0.0
6514.0 0.0
6607.0 0.0
6723.0 0.0
6817.0 0.0
6922.0 0.0
7006.0 0.0
7124.0 0.0
7221.0 0.0
7333.0 0.0
7423.0 0.0
7540.0 0.0
7624.0 0.0
7746.0 0.0
7838.0 0.0
7940.0 0.0
8040.0 0.0
8139.0 0.0
8240.0 0.0
8357.0 0.0
8446.0 0.0
8559.0 0.0
8657.0 0.0
8757.0 0.0
8855.0 0.0
8972.0 0.0
9056.0 0.0
9177.0 0.0
9260.0 0.0
9373.0 0.0
9476.0 0.0
9573.0 0.0
9672.0 0.0
9789.0 0.0
9872.0 0.0
9990.0 0.0
10089.0 0.0
10107.0 0.0
10289.0 0.0
10306.0 0.0
10443.0 0.0
10521.0 0.0
10606.0 0.0
10726.0 0.0
10818.0 0.0
10905.0 0.0
11026.0 0.0
11119.0 0.0
11214.0 0.0
11323.0 0.0
11421.0 0.0
11523.0 0.0
11627.0 0.0
11719.0 0.0
11822.0 0.0
11939.0 0.0
12026.0 0.0
12146.0 0.0
12239.0 0.0
12343.0 0.0
12444.0 0.0
12522.0 0.0
12623.0 0.0
12727.0 0.0
12824.0 0.0
12930.0 0.0
13026.0 0.0
13134.0 0.0
13240.0 0.0
13339.0 0.0
13440.0 0.0
13542.0 0.0
13650.0 0.0
13755.0 0.0
13839.0 0.0
13956.0 0.0
14055.0 0.0
14170.0 0.0
14255.0 0.0
14355.0 0.0
14478.0 0.0
14570.0 0.0
14675.0 0.0
14792.0 0.0
14970.0 0.0
14972.0 0.0
15006.0 0.0
15173.0 0.0
15207.0 0.0
15312.0 0.0
15405.0 0.0
15507.0 0.0
15621.0 0.0
15722.0 0.0
15825.0 0.0
15928.0 0.0
16005.0 0.0
16106.0 0.0
16206.0 0.0
16305.0 0.0
16422.0 0.0
16526.0 0.0
16626.0 0.0
16724.0 0.0
16806.0 0.0
16914.0 0.0
17009.0 0.0
17116.0 0.0
17221.0 0.0
17323.0 0.0
17431.0 0.0
17524.0 0.0
17622.0 0.0
17724.0 0.0
17839.0 0.0
17939.0 0.0
18038.0 0.0
18146.0 0.0
18239.0 0.0
18338.0 0.0
18454.0 0.0
18555.0 0.0
18655.0 0.0
18756.0 0.0
18862.0 0.0
18956.0 0.0
19059.0 0.0
19170.0 0.0
19204.0 0.0
19372.0 0.0
19415.0 0.0
19506.0 0.0
19615.0 0.0
19706.0 0.0
19814.0 0.0
19922.0 0.0
20024.0 0.0
20122.0 0.0
20222.0 0.0
20306.0 0.0
20407.0 0.0
20507.0 0.0
20605.0 0.0
20720.0 0.0
20822.0 0.0
20921.0 0.0
21022.0 0.0
21111.0 0.0
21212.0 0.0
21304.0 0.0
21410.0 0.0
21520.0 0.0
21623.0 0.0
21722.0 0.0
21824.0 0.0
21923.0 0.0
22022.0 0.0
22122.0 0.0
22237.0 0.0
22339.0 0.0
22438.0 0.0
22538.0 0.0
22644.0 0.0
22738.0 0.0
22841.0 0.0
22954.0 0.0
23057.0 0.0
23157.0 0.0
23260.0 0.0
23358.0 0.0
23455.0 0.0
23556.0 0.0
23659.0 0.0
23771.0 0.0
23806.0 0.0
23906.0 0.0
24013.0 0.0
24109.0 0.0
24205.0 0.0
24306.0 0.0
24423.0 0.0
24521.0 0.0
24623.0 0.0
24705.0 0.0
24814.0 0.0
24907.0 0.0
25010.0 0.0
25105.0 0.0
25223.0 0.0
25322.0 0.0
25427.0 0.0
25504.0 0.0
25609.0 0.0
25707.0 0.0
25809.0 0.0
25920.0 0.0
26023.0 0.0
26125.0 0.0
26223.0 0.0
26324.0 0.0
26421.0 0.0
26521.0 0.0
26623.0 0.0
26739.0 0.0
26841.0 0.0
26939.0 0.0
27046.0 0.0
27139.0 0.0
27251.0 0.0
27354.0 0.0
27455.0 0.0
27558.0 0.0
27660.0 0.0
27758.0 0.0
27856.0 0.0
27964.0 0.0
28070.0 0.0
28111.0 0.0
28272.0 0.0
28305.0 0.0
28406.0 0.0
28504.0 0.0
28607.0 0.0
28721.0 0.0
28826.0 0.0
28925.0 0.0
29023.0 0.0
29104.0 0.0
29206.0 0.0
29305.0 0.0
29405.0 0.0
29520.0 0.0
29623.0 0.0
29725.0 0.0
29821.0 0.0
29905.0 0.0
30006.0 0.0
30111.0 0.0
30206.0 0.0
30320.0 0.0
30423.0 0.0
30521.0 0.0
30634.0 0.0
30730.0 0.0
30837.0 0.0
30940.0 0.0
31039.0 0.0
31139.0 0.0
31238.0 0.0
31349.0 0.0
31455.0 0.0
31556.0 0.0
31658.0 0.0
31755.0 0.0
31855.0 0.0
31956.0 0.0
32068.0 0.0
32169.0 0.0
32272.0 0.0
32371.0 0.0
32471.0 0.0
32576.0 0.0
32622.0 0.0
32771.0 0.0
32824.0 0.0
32922.0 0.0
33021.0 0.0
33128.0 0.0
33221.0 0.0
33321.0 0.0
33434.0 0.0
33538.0 0.0
33620.0 0.0
33722.0 0.0
33823.0 0.0
33921.0 0.0
34030.0 0.0
34121.0 0.0
34226.0 0.0
34321.0 0.0
34419.0 0.0
34522.0 0.0
34622.0 0.0
34727.0 0.0
34823.0 0.0
34926.0 0.0
35024.0 0.0
35137.0 0.0
35239.0 0.0
35340.0 0.0
35444.0 0.0
35541.0 0.0
35638.0 0.0
35751.0 0.0
35854.0 0.0
35946.0 0.0
36059.0 0.0
36155.0 0.0
36254.0 0.0
36360.0 0.0
36454.0 0.0
36569.0 0.0
36670.0 0.0
36771.0 0.0
36875.0 0.0
36972.0 0.0
37021.0 0.0
37171.0 0.0
37221.0 0.0
37323.0 0.0
37421.0 0.0
37521.0 0.0
37622.0 0.0
37724.0 0.0
37836.0 0.0
37939.0 0.0
38021.0 0.0
38123.0 0.0
38222.0 0.0
38321.0 0.0
38429.0 0.0
38520.0 0.0
38636.0 0.0
38736.0 0.0
38819.0 0.0
38922.0 0.0
39023.0 0.0
39126.0 0.0
39221.0 0.0
39321.0 0.0
39432.0 0.0
39528.0 0.0
39637.0 0.0
39740.0 0.0
39842.0 0.0
39943.0 0.0
40039.0 0.0
40142.0 0.0
40239.0 0.0
40354.0 0.0
40456.0 0.0
40559.0 0.0
40655.0 0.0
40755.0 0.0
40858.0 0.0
40954.0 0.0
41070.0 0.0
41169.0 0.0
41272.0 0.0
41375.0 0.0
41421.0 0.0
41571.0 0.0
41623.0 0.0
41721.0 0.0
41822.0 0.0
41923.0 0.0
42020.0 0.0
42125.0 0.0
42233.0 0.0
42337.0 0.0
42439.0 0.0
42521.0 0.0
42622.0 0.0
42726.0 0.0
42822.0 0.0
42923.0 0.0
43021.0 0.0
43125.0 0.0
43238.0 0.0
43321.0 0.0
43424.0 0.0
43521.0 0.0
43622.0 0.0
43721.0 0.0
43822.0 0.0
43936.0 0.0
44037.0 0.0
44138.0 0.0
44243.0 0.0
44344.0 0.0
44437.0 0.0
44543.0 0.0
44640.0 0.0
44754.0 0.0
44855.0 0.0
44955.0 0.0
45054.0 0.0
45159.0 0.0
45271.0 0.0
45371.0 0.0
45472.0 0.0
45571.0 0.0
45620.0 0.0
45721.0 0.0
45820.0 0.0
45922.0 0.0
46022.0 0.0
46126.0 0.0
46222.0 0.0
46333.0 0.0
46436.0 0.0
46538.0 0.0
46620.0 0.0
46722.0 0.0
46822.0 0.0
46920.0 0.0
47023.0 0.0
47120.0 0.0
47236.0 0.0
47337.0 0.0
47420.0 0.0
47522.0 0.0
47624.0 0.0
47720.0 0.0
47821.0 0.0
47921.0 0.0
48020.0 0.0
48124.0 0.0
48238.0 0.0
48341.0 0.0
48437.0 0.0
48542.0 0.0
48637.0 0.0
48739.0 0.0
