EEG DATA
13238.0 614.0
13322.0 614.0
13424.0 614.0
13527.0 615.0
13626.0 614.0
13730.0 614.0
13837.0 614.0
13936.0 613.0
14038.0 618.0
14122.0 611.0
14222.0 613.0
14327.0 609.0
14428.0 615.0
14529.0 612.0
14634.0 614.0
14737.0 610.0
14837.0 610.0
14940.0 611.0
15042.0 611.0
15146.0 612.0
15248.0 610.0
15348.0 609.0
15450.0 611.0
15555.0 612.0
15654.0 611.0
15763.0 609.0
15863.0 610.0
15968.0 611.0
16070.0 610.0
16172.0 611.0
16273.0 610.0
16376.0 610.0
16481.0 610.0
16522.0 610.0
16685.0 610.0
16727.0 611.0
16822.0 611.0
16927.0 611.0
17028.0 610.0
17132.0 611.0
17235.0 610.0
17337.0 611.0
17439.0 611.0
17522.0 615.0
17624.0 612.0
17727.0 607.0
17830.0 610.0
17932.0 612.0
18033.0 613.0
18143.0 612.0
18240.0 612.0
18319.0 613.0
18424.0 624.0
18525.0 615.0
18630.0 610.0
18732.0 614.0
18834.0 618.0
18937.0 618.0
19038.0 617.0
19141.0 616.0
19242.0 619.0
19343.0 615.0
19448.0 607.0
19550.0 612.0
19650.0 616.0
19756.0 608.0
19855.0 609.0
19960.0 614.0
20059.0 608.0
20165.0 610.0
20267.0 623.0
20370.0 616.0
20470.0 612.0
20571.0 615.0
20678.0 615.0
20780.0 612.0
20881.0 622.0
20922.0 607.0
21084.0 604.0
21125.0 609.0
21226.0 612.0
21327.0 618.0
21431.0 611.0
21531.0 612.0
21636.0 619.0
21736.0 615.0
21839.0 615.0
21922.0 615.0
22025.0 614.0
22127.0 615.0
22229.0 611.0
22331.0 612.0
22434.0 609.0
22520.0 608.0
22638.0 611.0
22722.0 606.0
22821.0 613.0
22926.0 608.0
23026.0 611.0
23128.0 615.0
23231.0 615.0
23336.0 624.0
23439.0 615.0
23539.0 614.0
23642.0 613.0
23743.0 613.0
23845.0 614.0
23948.0 615.0
24052.0 615.0
24154.0 615.0
24255.0 615.0
24357.0 616.0
24459.0 615.0
24561.0 616.0
24666.0 614.0
24767.0 616.0
24870.0 615.0
24970.0 615.0
25073.0 615.0
25178.0 616.0
25276.0 615.0
25382.0 616.0
25423.0 615.0
25519.0 616.0
25625.0 615.0
25727.0 616.0
25829.0 615.0
25929.0 616.0
26034.0 615.0
26133.0 616.0
26238.0 616.0
26321.0 615.0
26424.0 616.0
26523.0 616.0
26628.0 615.0
26731.0 616.0
26838.0 615.0
26940.0 615.0
27043.0 615.0
27145.0 616.0
27250.0 615.0
27350.0 615.0
27430.0 615.0
27533.0 615.0
27635.0 615.0
27737.0 615.0
27842.0 615.0
27945.0 615.0
28047.0 615.0
28150.0 616.0
28251.0 615.0
28354.0 616.0
28456.0 615.0
28557.0 615.0
28661.0 615.0
28764.0 615.0
28866.0 615.0
28966.0 615.0
29070.0 615.0
29173.0 615.0
29272.0 615.0
29377.0 614.0
29476.0 616.0
29581.0 617.0
29678.0 614.0
29781.0 614.0
29884.0 612.0
29931.0 610.0
30087.0 612.0
30133.0 608.0
30229.0 611.0
30333.0 610.0
30438.0 612.0
30541.0 611.0
30642.0 611.0
30747.0 615.0
30848.0 610.0
30931.0 612.0
31032.0 611.0
31132.0 611.0
31236.0 611.0
31338.0 612.0
31446.0 611.0
31545.0 612.0
31629.0 612.0
31730.0 612.0
31831.0 613.0
31936.0 615.0
32037.0 614.0
32141.0 612.0
32243.0 617.0
32344.0 615.0
32448.0 614.0
32549.0 614.0
32652.0 613.0
32752.0 610.0
32857.0 620.0
32957.0 616.0
33061.0 608.0
33165.0 614.0
33267.0 611.0
33367.0 612.0
33469.0 615.0
33573.0 616.0
33673.0 615.0
33776.0 615.0
33879.0 613.0
33979.0 611.0
34083.0 613.0
34181.0 609.0
34284.0 610.0
34331.0 611.0
34490.0 614.0
42677.0 615.0
42779.0 617.0
42879.0 615.0
42985.0 616.0
43087.0 616.0
43132.0 615.0
43229.0 615.0
43330.0 616.0
43430.0 615.0
43533.0 616.0
43639.0 615.0
43742.0 616.0
43842.0 616.0
43948.0 616.0
44029.0 616.0
44130.0 616.0
44229.0 615.0
44336.0 615.0
44439.0 615.0
44542.0 616.0
44645.0 616.0
44748.0 616.0
44830.0 616.0
44932.0 615.0
45034.0 616.0
45136.0 616.0
45239.0 615.0
45341.0 616.0
45444.0 615.0
45544.0 616.0
45648.0 616.0
45748.0 615.0
45854.0 616.0
45955.0 615.0
46057.0 615.0
46157.0 616.0
46262.0 616.0
46363.0 615.0
46466.0 615.0
46569.0 616.0
46672.0 615.0
46772.0 616.0
46875.0 616.0
46977.0 616.0
47078.0 615.0
47178.0 616.0
47282.0 616.0
47384.0 616.0
47430.0 616.0
47587.0 616.0
47631.0 616.0
47729.0 616.0
47834.0 616.0
47935.0 616.0
48037.0 615.0
48140.0 616.0
48246.0 616.0
48345.0 616.0
48429.0 616.0
48529.0 615.0
48636.0 617.0
48740.0 616.0
48843.0 615.0
48945.0 616.0
49045.0 616.0
49129.0 616.0
49231.0 616.0
49333.0 616.0
49438.0 616.0
49538.0 616.0
49643.0 616.0
49744.0 617.0
49847.0 615.0
49949.0 616.0
50052.0 616.0
50154.0 616.0
50255.0 616.0
50358.0 616.0
50460.0 615.0
50562.0 616.0
50665.0 616.0
50765.0 616.0
50868.0 616.0
50970.0 616.0
51072.0 616.0
51173.0 616.0
51276.0 616.0
51379.0 616.0
51479.0 615.0
51582.0 615.0
51685.0 614.0
51729.0 616.0
51888.0 616.0
51932.0 613.0
52030.0 614.0
52129.0 615.0
52233.0 612.0
52336.0 609.0
52436.0 612.0
52542.0 612.0
52646.0 612.0
52731.0 611.0
52829.0 611.0
52933.0 612.0
53033.0 611.0
53136.0 619.0
53236.0 613.0
53342.0 617.0
53444.0 614.0
53530.0 616.0
53630.0 620.0
53730.0 614.0
53834.0 615.0
53936.0 615.0
54038.0 616.0
54141.0 616.0
54244.0 616.0
54346.0 615.0
54446.0 616.0
54550.0 616.0
54651.0 616.0
54754.0 616.0
54856.0 616.0
54959.0 616.0
55062.0 616.0
55164.0 616.0
55267.0 616.0
55370.0 615.0
55470.0 614.0
55574.0 615.0
55674.0 615.0
55778.0 616.0
55877.0 612.0
55981.0 614.0
56081.0 614.0
56130.0 614.0
56288.0 612.0
56329.0 613.0
56430.0 613.0
56533.0 612.0
56633.0 612.0
56737.0 611.0
56836.0 611.0
56940.0 611.0
57046.0 618.0
57145.0 614.0
57229.0 614.0
57333.0 615.0
57432.0 613.0
57537.0 614.0
57640.0 617.0
57740.0 616.0
57845.0 616.0
57945.0 616.0
58030.0 616.0
58131.0 616.0
58233.0 616.0
58337.0 616.0
58438.0 615.0
58540.0 617.0
58641.0 616.0
58747.0 616.0
58846.0 615.0
58948.0 615.0
59052.0 615.0
59155.0 615.0
59256.0 615.0
59357.0 615.0
59463.0 615.0
59570.0 615.0
59671.0 615.0
59773.0 615.0
59872.0 611.0
59975.0 614.0
60079.0 614.0
60180.0 611.0
60282.0 612.0
60382.0 613.0
60429.0 612.0
60587.0 613.0
60632.0 612.0
60730.0 613.0
60834.0 613.0
60936.0 614.0
61037.0 612.0
61140.0 614.0
61244.0 614.0
61345.0 615.0
61427.0 614.0
61528.0 615.0
61631.0 616.0
61732.0 615.0
61836.0 616.0
61939.0 616.0
62042.0 616.0
62143.0 616.0
62247.0 615.0
62331.0 616.0
62431.0 616.0
62536.0 616.0
62637.0 616.0
62738.0 616.0
62841.0 616.0
62945.0 615.0
63046.0 611.0
63150.0 614.0
63252.0 614.0
63354.0 615.0
63455.0 614.0
63557.0 614.0
63661.0 614.0
63762.0 615.0
63865.0 615.0
63968.0 617.0
64071.0 615.0
64169.0 615.0
64275.0 610.0
64378.0 605.0
64477.0 607.0
64580.0 615.0
64683.0 612.0
64783.0 619.0
64887.0 616.0
64931.0 620.0
65027.0 605.0
65129.0 615.0
65234.0 620.0
65336.0 618.0
65436.0 613.0
65544.0 613.0
65645.0 616.0
65749.0 624.0
65830.0 615.0
65931.0 617.0
66031.0 611.0
66136.0 614.0
66237.0 623.0
66341.0 619.0
66444.0 588.0
66528.0 615.0
66630.0 628.0
66731.0 616.0
66834.0 615.0
66936.0 616.0
67039.0 616.0
67141.0 615.0
67244.0 611.0
67345.0 609.0
67445.0 614.0
67548.0 620.0
67651.0 636.0
67753.0 605.0
67858.0 591.0
67958.0 591.0
68061.0 655.0
68161.0 529.0
68267.0 686.0
68366.0 620.0
68471.0 625.0
68574.0 647.0
68675.0 657.0
68776.0 558.0
68878.0 545.0
68980.0 672.0
69081.0 649.0
69181.0 609.0
69286.0 615.0
69331.0 627.0
69490.0 605.0
69531.0 579.0
69631.0 615.0
69732.0 406.0
69837.0 661.0
69940.0 620.0
70039.0 597.0
70145.0 619.0
70231.0 579.0
70332.0 626.0
70437.0 624.0
70539.0 615.0
70641.0 619.0
70741.0 619.0
70847.0 597.0
70945.0 657.0
71031.0 580.0
71132.0 568.0
71235.0 542.0
71337.0 618.0
71440.0 622.0
71541.0 539.0
71641.0 518.0
71745.0 463.0
71849.0 433.0
71949.0 404.0
72052.0 515.0
72154.0 574.0
72255.0 557.0
72360.0 594.0
72462.0 550.0
72562.0 537.0
72667.0 531.0
72769.0 571.0
72871.0 598.0
72974.0 618.0
73077.0 635.0
73180.0 552.0
73277.0 557.0
73379.0 566.0
73481.0 612.0
73582.0 570.0
73630.0 515.0
73789.0 485.0
73834.0 525.0
73933.0 545.0
74034.0 579.0
74137.0 574.0
74240.0 588.0
74343.0 543.0
74444.0 519.0
74548.0 608.0
74630.0 646.0
74731.0 652.0
74835.0 612.0
74938.0 604.0
75039.0 621.0
75142.0 528.0
75247.0 599.0
75346.0 692.0
75428.0 630.0
75531.0 579.0
75633.0 537.0
75736.0 619.0
75839.0 615.0
75940.0 614.0
76044.0 618.0
76146.0 620.0
76249.0 617.0
76352.0 618.0
76454.0 618.0
76557.0 619.0
76658.0 619.0
76760.0 622.0
76864.0 620.0
76966.0 619.0
77065.0 621.0
77169.0 618.0
77273.0 617.0
77375.0 620.0
77476.0 618.0
77580.0 619.0
77678.0 617.0
77781.0 619.0
77885.0 619.0
77987.0 618.0
78031.0 617.0
78130.0 620.0
78232.0 619.0
78334.0 615.0
78436.0 616.0
78538.0 620.0
78644.0 618.0
78744.0 620.0
78830.0 616.0
78927.0 623.0
79031.0 621.0
79133.0 617.0
79235.0 619.0
79338.0 617.0
79441.0 621.0
79541.0 615.0
79630.0 619.0
79729.0 616.0
79837.0 619.0
79934.0 619.0
80036.0 617.0
80138.0 620.0
80240.0 616.0
80343.0 618.0
80444.0 621.0
80543.0 616.0
80651.0 619.0
80752.0 620.0
80853.0 619.0
80957.0 615.0
81061.0 620.0
81163.0 617.0
81266.0 620.0
81368.0 618.0
81470.0 620.0
81572.0 621.0
81674.0 616.0
81776.0 620.0
81878.0 617.0
81977.0 616.0
82079.0 616.0
82180.0 624.0
82280.0 615.0
82385.0 627.0
82423.0 613.0
82524.0 618.0
82627.0 616.0
82734.0 621.0
82831.0 618.0
82935.0 614.0
83035.0 620.0
83142.0 610.0
83243.0 627.0
83324.0 616.0
83428.0 619.0
83529.0 605.0
83634.0 582.0
83737.0 609.0
83837.0 621.0
83942.0 623.0
84044.0 615.0
84145.0 617.0
84229.0 616.0
84330.0 622.0
84432.0 610.0
84535.0 623.0
84636.0 614.0
84737.0 615.0
84841.0 618.0
84943.0 622.0
85046.0 618.0
85148.0 616.0
85251.0 616.0
85352.0 623.0
85451.0 615.0
85557.0 618.0
85659.0 618.0
85758.0 615.0
85864.0 622.0
85964.0 616.0
86068.0 617.0
86168.0 624.0
86275.0 623.0
86376.0 647.0
86474.0 611.0
86520.0 600.0
86682.0 575.0
86724.0 588.0
86822.0 607.0
86924.0 608.0
87028.0 646.0
87128.0 679.0
87234.0 637.0
87334.0 647.0
87437.0 623.0
87521.0 600.0
87623.0 588.0
87723.0 592.0
87825.0 595.0
87928.0 624.0
88034.0 615.0
88134.0 615.0
88236.0 612.0
88318.0 619.0
88420.0 618.0
88526.0 621.0
88627.0 611.0
88727.0 614.0
88831.0 617.0
88934.0 606.0
89037.0 615.0
89139.0 624.0
89242.0 616.0
89344.0 612.0
89444.0 617.0
89547.0 608.0
89650.0 612.0
89752.0 617.0
89854.0 617.0
89958.0 615.0
90057.0 601.0
90162.0 615.0
90266.0 628.0
90368.0 614.0
90469.0 607.0
90569.0 607.0
90674.0 630.0
90719.0 613.0
90878.0 611.0
90918.0 608.0
91020.0 617.0
91122.0 618.0
91223.0 611.0
91322.0 607.0
91428.0 610.0
91535.0 614.0
91618.0 612.0
91720.0 619.0
91823.0 617.0
91925.0 611.0
92024.0 611.0
92126.0 623.0
92234.0 614.0
92334.0 609.0
92434.0 610.0
92536.0 621.0
92617.0 615.0
92719.0 608.0
92824.0 617.0
92927.0 617.0
93028.0 622.0
93131.0 616.0
93235.0 613.0
93335.0 615.0
93439.0 619.0
93540.0 618.0
93643.0 619.0
93743.0 657.0
93844.0 568.0
93949.0 577.0
94051.0 705.0
94154.0 657.0
94255.0 549.0
94356.0 540.0
94462.0 661.0
94563.0 686.0
94662.0 589.0
94768.0 531.0
94868.0 651.0
94973.0 703.0
95075.0 564.0
95175.0 524.0
95219.0 709.0
95382.0 620.0
95421.0 512.0
95522.0 624.0
95624.0 740.0
95723.0 523.0
95827.0 542.0
95933.0 827.0
96034.0 583.0
96137.0 520.0
96219.0 679.0
96319.0 660.0
96424.0 527.0
96525.0 590.0
96629.0 743.0
96733.0 548.0
96834.0 533.0
96934.0 751.0
97017.0 574.0
97119.0 523.0
97224.0 749.0
97327.0 561.0
97427.0 515.0
97532.0 793.0
97634.0 534.0
97734.0 594.0
97838.0 687.0
97939.0 494.0
98042.0 730.0
98142.0 529.0
98248.0 583.0
98349.0 724.0
98451.0 508.0
98555.0 728.0
98655.0 464.0
98756.0 734.0
98859.0 502.0
98962.0 665.0
99064.0 500.0
99168.0 636.0
99269.0 543.0
99376.0 707.0
99475.0 512.0
99517.0 676.0
99680.0 512.0
99721.0 641.0
99817.0 544.0
99923.0 604.0
100022.0 631.0
100126.0 488.0
100229.0 857.0
100332.0 429.0
100431.0 869.0
100534.0 428.0
100620.0 858.0
100723.0 459.0
100828.0 630.0
100928.0 607.0
101028.0 629.0
101133.0 639.0
101235.0 618.0
101336.0 560.0
101418.0 583.0
101523.0 615.0
101625.0 599.0
101724.0 510.0
101828.0 616.0
101938.0 602.0
102038.0 603.0
102142.0 607.0
102243.0 608.0
102347.0 617.0
102449.0 611.0
102551.0 603.0
102654.0 606.0
102756.0 605.0
102856.0 601.0
102958.0 609.0
103062.0 609.0
103163.0 609.0
103265.0 609.0
103367.0 609.0
103427.0 609.0
103570.0 609.0
103672.0 609.0
103775.0 610.0
103878.0 609.0
103917.0 609.0
104083.0 609.0
104124.0 610.0
104223.0 609.0
104323.0 610.0
104423.0 609.0
104526.0 610.0
104634.0 609.0
104733.0 610.0
104837.0 609.0
104917.0 610.0
105021.0 609.0
105125.0 610.0
105223.0 610.0
105327.0 609.0
105434.0 609.0
105535.0 610.0
ECG DATA
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
34.0 0.0
130.0 0.0
224.0 0.0
333.0 0.0
426.0 0.0
539.0 0.0
631.0 0.0
739.0 0.0
835.0 0.0
928.0 0.0
1038.0 0.0
1151.0 0.0
1243.0 0.0
1356.0 0.0
1448.0 0.0
1559.0 0.0
1644.0 0.0
1757.0 0.0
1846.0 0.0
1961.0 0.0
2072.0 0.0
2165.0 0.0
2277.0 0.0
2370.0 0.0
2481.0 0.0
2574.0 0.0
2683.0 0.0
2778.0 0.0
2889.0 0.0
2982.0 0.0
3095.0 0.0
3187.0 0.0
3295.0 0.0
3390.0 0.0
3501.0 0.0
3524.0 0.0
3628.0 0.0
3802.0 0.0
3823.0 0.0
3997.0 0.0
4023.0 0.0
4138.0 0.0
4221.0 0.0
4338.0 0.0
4425.0 0.0
4539.0 0.0
4629.0 0.0
4725.0 0.0
4833.0 0.0
4939.0 0.0
5022.0 0.0
5125.0 0.0
5227.0 0.0
5327.0 0.0
5429.0 0.0
5535.0 0.0
5637.0 0.0
5740.0 0.0
5850.0 0.0
5940.0 0.0
6045.0 0.0
6149.0 0.0
6261.0 0.0
6351.0 0.0
6456.0 0.0
6559.0 0.0
6671.0 0.0
6760.0 0.0
6865.0 0.0
6966.0 0.0
7078.0 0.0
7172.0 0.0
7272.0 0.0
7380.0 0.0
7491.0 0.0
7672.0 0.0
7677.0 0.0
7777.0 0.0
7880.0 0.0
7979.0 0.0
8024.0 0.0
8122.0 0.0
8221.0 0.0
8326.0 0.0
8427.0 0.0
8531.0 0.0
8633.0 0.0
8734.0 0.0
8838.0 0.0
8922.0 0.0
9022.0 0.0
9126.0 0.0
9229.0 0.0
9331.0 0.0
9430.0 0.0
9534.0 0.0
9637.0 0.0
9722.0 0.0
9822.0 0.0
9926.0 0.0
10029.0 0.0
10131.0 0.0
10233.0 0.0
10335.0 0.0
10439.0 0.0
10539.0 0.0
10642.0 0.0
10741.0 0.0
10847.0 0.0
10947.0 0.0
11052.0 0.0
11155.0 0.0
11257.0 0.0
11359.0 0.0
11461.0 0.0
11561.0 0.0
11665.0 0.0
11767.0 0.0
11871.0 0.0
11970.0 0.0
12076.0 0.0
12179.0 0.0
12277.0 0.0
12382.0 0.0
12423.0 0.0
12522.0 0.0
12625.0 0.0
12726.0 0.0
12830.0 0.0
12931.0 0.0
13037.0 0.0
13133.0 0.0
13238.0 0.0
13322.0 0.0
13424.0 0.0
13527.0 0.0
13626.0 0.0
13730.0 0.0
13837.0 0.0
13936.0 0.0
14038.0 0.0
14122.0 0.0
14222.0 0.0
14327.0 0.0
14428.0 0.0
14529.0 0.0
14634.0 0.0
14737.0 0.0
14837.0 0.0
14940.0 0.0
15042.0 0.0
15146.0 0.0
15248.0 0.0
15348.0 0.0
15450.0 0.0
15555.0 0.0
15654.0 0.0
15763.0 0.0
15863.0 0.0
15968.0 0.0
16070.0 0.0
16172.0 0.0
16273.0 0.0
16376.0 0.0
16481.0 0.0
16522.0 0.0
16685.0 0.0
16727.0 0.0
16822.0 0.0
16927.0 0.0
17028.0 0.0
17132.0 0.0
17235.0 0.0
17337.0 0.0
17439.0 0.0
17522.0 0.0
17624.0 0.0
17727.0 0.0
17830.0 0.0
17932.0 0.0
18033.0 0.0
18143.0 0.0
18240.0 0.0
18319.0 0.0
18424.0 0.0
18525.0 0.0
18630.0 0.0
18732.0 0.0
18834.0 0.0
18937.0 0.0
19038.0 0.0
19141.0 0.0
19242.0 0.0
19343.0 0.0
19448.0 0.0
19550.0 0.0
19650.0 0.0
19756.0 0.0
19855.0 0.0
19960.0 0.0
20059.0 0.0
20165.0 0.0
20267.0 0.0
20370.0 0.0
20470.0 0.0
20571.0 0.0
20678.0 0.0
20780.0 0.0
20881.0 0.0
20922.0 0.0
21084.0 0.0
21125.0 0.0
21226.0 0.0
21327.0 0.0
21431.0 0.0
21531.0 0.0
21636.0 0.0
21736.0 0.0
21839.0 0.0
21922.0 0.0
22025.0 0.0
22127.0 0.0
22229.0 0.0
22331.0 0.0
22434.0 0.0
22520.0 0.0
22638.0 0.0
22722.0 0.0
22821.0 0.0
22926.0 0.0
23026.0 0.0
23128.0 0.0
23231.0 0.0
23336.0 0.0
23439.0 0.0
23539.0 0.0
23642.0 0.0
23743.0 0.0
23845.0 0.0
23948.0 0.0
24052.0 0.0
24154.0 0.0
24255.0 0.0
24357.0 0.0
24459.0 0.0
24561.0 0.0
24666.0 0.0
24767.0 0.0
24870.0 0.0
24970.0 0.0
25073.0 0.0
25178.0 0.0
25276.0 0.0
25382.0 0.0
25423.0 0.0
25519.0 0.0
25625.0 0.0
25727.0 0.0
25829.0 0.0
25929.0 0.0
26034.0 0.0
26133.0 0.0
26238.0 0.0
26321.0 0.0
26424.0 0.0
26523.0 0.0
26628.0 0.0
26731.0 0.0
26838.0 0.0
26940.0 0.0
27043.0 0.0
27145.0 0.0
27250.0 0.0
27350.0 0.0
27430.0 0.0
27533.0 0.0
27635.0 0.0
27737.0 0.0
27842.0 0.0
27945.0 0.0
28047.0 0.0
28150.0 0.0
28251.0 0.0
28354.0 0.0
28456.0 0.0
28557.0 0.0
28661.0 0.0
28764.0 0.0
28866.0 0.0
28966.0 0.0
29070.0 0.0
29173.0 0.0
29272.0 0.0
29377.0 0.0
29476.0 0.0
29581.0 0.0
29678.0 0.0
29781.0 0.0
29884.0 0.0
29931.0 0.0
30087.0 0.0
30133.0 0.0
30229.0 0.0
30333.0 0.0
30438.0 0.0
30541.0 0.0
30642.0 0.0
30747.0 0.0
30848.0 0.0
30931.0 0.0
31032.0 0.0
31132.0 0.0
31236.0 0.0
31338.0 0.0
31446.0 0.0
31545.0 0.0
31629.0 0.0
31730.0 0.0
31831.0 0.0
31936.0 0.0
32037.0 0.0
32141.0 0.0
32243.0 0.0
32344.0 0.0
32448.0 0.0
32549.0 0.0
32652.0 0.0
32752.0 0.0
32857.0 0.0
32957.0 0.0
33061.0 0.0
33165.0 0.0
33267.0 0.0
33367.0 0.0
33469.0 0.0
33573.0 0.0
33673.0 0.0
33776.0 0.0
33879.0 0.0
33979.0 0.0
34083.0 0.0
34181.0 0.0
34284.0 0.0
34331.0 0.0
34490.0 0.0
34530.0 0.0
34633.0 0.0
34731.0 0.0
34838.0 0.0
34941.0 0.0
35043.0 0.0
35147.0 0.0
35229.0 0.0
35330.0 0.0
35432.0 0.0
35533.0 0.0
35635.0 0.0
35740.0 0.0
35841.0 0.0
35944.0 0.0
36049.0 0.0
36129.0 0.0
36233.0 0.0
36333.0 0.0
36437.0 0.0
36539.0 0.0
36638.0 0.0
36743.0 0.0
36846.0 0.0
36948.0 0.0
37049.0 0.0
37152.0 0.0
37255.0 0.0
37357.0 0.0
37456.0 0.0
37565.0 0.0
37668.0 0.0
37770.0 0.0
37872.0 0.0
37976.0 0.0
38075.0 0.0
38180.0 0.0
38278.0 0.0
38378.0 0.0
38485.0 0.0
38587.0 0.0
38630.0 0.0
38789.0 0.0
38830.0 0.0
38934.0 0.0
39036.0 0.0
39138.0 0.0
39240.0 0.0
39343.0 0.0
39446.0 0.0
39531.0 0.0
39631.0 0.0
39734.0 0.0
39837.0 0.0
39938.0 0.0
40040.0 0.0
40141.0 0.0
40243.0 0.0
40346.0 0.0
40431.0 0.0
40533.0 0.0
40635.0 0.0
40738.0 0.0
40841.0 0.0
40942.0 0.0
41042.0 0.0
41147.0 0.0
41249.0 0.0
41352.0 0.0
41454.0 0.0
41554.0 0.0
41654.0 0.0
41760.0 0.0
41862.0 0.0
41963.0 0.0
42064.0 0.0
42169.0 0.0
42271.0 0.0
42374.0 0.0
42475.0 0.0
42579.0 0.0
42677.0 0.0
42779.0 0.0
42879.0 0.0
42985.0 0.0
43087.0 0.0
43132.0 0.0
43229.0 0.0
43330.0 0.0
43430.0 0.0
43533.0 0.0
43639.0 0.0
43742.0 0.0
43842.0 0.0
43948.0 0.0
44029.0 0.0
44130.0 0.0
44229.0 0.0
44336.0 0.0
44439.0 0.0
44542.0 0.0
44645.0 0.0
44748.0 0.0
44830.0 0.0
44932.0 0.0
45034.0 0.0
45136.0 0.0
45239.0 0.0
45341.0 0.0
45444.0 0.0
45544.0 0.0
45648.0 0.0
45748.0 0.0
45854.0 0.0
45955.0 0.0
46057.0 0.0
46157.0 0.0
46262.0 0.0
46363.0 0.0
46466.0 0.0
46569.0 0.0
46672.0 0.0
46772.0 0.0
46875.0 0.0
46977.0 0.0
47078.0 0.0
47178.0 0.0
47282.0 0.0
47384.0 0.0
47430.0 0.0
47587.0 0.0
47631.0 0.0
47729.0 0.0
47834.0 0.0
47935.0 0.0
48037.0 0.0
48140.0 0.0
48246.0 0.0
48345.0 0.0
48429.0 0.0
48529.0 0.0
48636.0 0.0
48740.0 0.0
48843.0 0.0
48945.0 0.0
49045.0 0.0
49129.0 0.0
49231.0 0.0
49333.0 0.0
49438.0 0.0
49538.0 0.0
49643.0 0.0
49744.0 0.0
49847.0 0.0
49949.0 0.0
50052.0 0.0
50154.0 0.0
50255.0 0.0
50358.0 0.0
50460.0 0.0
50562.0 0.0
50665.0 0.0
50765.0 0.0
50868.0 0.0
50970.0 0.0
51072.0 0.0
51173.0 0.0
51276.0 0.0
51379.0 0.0
51479.0 0.0
51582.0 0.0
51685.0 0.0
51729.0 0.0
51888.0 0.0
51932.0 0.0
52030.0 0.0
52129.0 0.0
52233.0 0.0
52336.0 0.0
52436.0 0.0
52542.0 0.0
52646.0 0.0
52731.0 0.0
52829.0 0.0
52933.0 0.0
53033.0 0.0
53136.0 0.0
53236.0 0.0
53342.0 0.0
53444.0 0.0
53530.0 0.0
53630.0 0.0
53730.0 0.0
53834.0 0.0
53936.0 0.0
54038.0 0.0
54141.0 0.0
54244.0 0.0
54346.0 0.0
54446.0 0.0
54550.0 0.0
54651.0 0.0
54754.0 0.0
54856.0 0.0
54959.0 0.0
55062.0 0.0
55164.0 0.0
55267.0 0.0
55370.0 0.0
55470.0 0.0
55574.0 0.0
55674.0 0.0
55778.0 0.0
55877.0 0.0
55981.0 0.0
56081.0 0.0
56130.0 0.0
56288.0 0.0
56329.0 0.0
