EEG DATA
3.0 0.0
5.0 0.0
9.0 0.0
9.0 0.0
9.0 0.0
10.0 0.0
10.0 0.0
10.0 0.0
10.0 0.0
35.0 0.0
124.0 0.0
231.0 0.0
332.0 0.0
442.0 0.0
532.0 0.0
632.0 0.0
732.0 0.0
850.0 0.0
948.0 0.0
1048.0 0.0
1148.0 0.0
1259.0 0.0
1370.0 0.0
1462.0 0.0
1578.0 0.0
1664.0 0.0
1693.0 0.0
1800.0 0.0
1974.0 0.0
1996.0 0.0
2103.0 0.0
2192.0 0.0
2297.0 0.0
2395.0 0.0
2506.0 0.0
2600.0 0.0
2680.0 0.0
2799.0 0.0
2897.0 0.0
3009.0 0.0
3100.0 0.0
3213.0 0.0
3305.0 0.0
3414.0 0.0
3498.0 0.0
3622.0 0.0
3714.0 0.0
3814.0 0.0
3919.0 0.0
4030.0 0.0
4114.0 0.0
4235.0 0.0
4314.0 0.0
4439.0 0.0
4523.0 0.0
4632.0 0.0
4730.0 0.0
4833.0 0.0
4931.0 0.0
5032.0 0.0
5133.0 0.0
5240.0 0.0
5331.0 0.0
5449.0 0.0
5549.0 0.0
5649.0 0.0
5690.0 0.0
5782.0 0.0
5881.0 0.0
5982.0 0.0
6098.0 0.0
6198.0 0.0
6297.0 0.0
6404.0 0.0
6499.0 0.0
6602.0 0.0
6682.0 0.0
6797.0 0.0
6898.0 0.0
7000.0 0.0
7098.0 0.0
7207.0 0.0
7300.0 0.0
7398.0 0.0
7481.0 0.0
7596.0 0.0
7698.0 0.0
7800.0 0.0
7899.0 0.0
7997.0 0.0
8097.0 0.0
8210.0 0.0
8307.0 0.0
8415.0 0.0
8514.0 0.0
8618.0 0.0
8715.0 0.0
8814.0 0.0
8922.0 0.0
9015.0 0.0
9131.0 0.0
9232.0 0.0
9333.0 0.0
9431.0 0.0
9537.0 0.0
9632.0 0.0
9733.0 0.0
9850.0 0.0
9963.0 0.0
10052.0 0.0
10082.0 0.0
10189.0 0.0
10287.0 0.0
10396.0 0.0
10500.0 0.0
10597.0 0.0
10703.0 0.0
10809.0 0.0
10897.0 0.0
10980.0 0.0
11081.0 0.0
11196.0 0.0
11299.0 0.0
11401.0 0.0
11497.0 0.0
11605.0 0.0
11699.0 0.0
11780.0 0.0
11891.0 0.0
11996.0 0.0
12099.0 0.0
12198.0 0.0
12303.0 0.0
12397.0 0.0
12497.0 0.0
12599.0 0.0
12713.0 0.0
12815.0 0.0
12912.0 0.0
13018.0 0.0
13114.0 0.0
13214.0 0.0
13316.0 0.0
13533.0 0.0
13632.0 0.0
13732.0 0.0
13831.0 0.0
13941.0 0.0
14030.0 0.0
14146.0 0.0
14248.0 0.0
14347.0 0.0
14449.0 0.0
14482.0 0.0
14593.0 0.0
14680.0 0.0
14798.0 0.0
14898.0 0.0
15001.0 0.0
15099.0 0.0
15197.0 0.0
15309.0 0.0
15392.0 0.0
15496.0 0.0
15597.0 0.0
15698.0 0.0
15796.0 0.0
15899.0 0.0
16003.0 0.0
16097.0 0.0
16181.0 0.0
16296.0 0.0
16397.0 0.0
16499.0 0.0
16597.0 0.0
16698.0 0.0
16798.0 0.0
16899.0 0.0
16997.0 0.0
17114.0 0.0
17214.0 0.0
17318.0 0.0
17415.0 0.0
17514.0 0.0
17615.0 0.0
17714.0 0.0
17830.0 0.0
17930.0 0.0
18035.0 0.0
18131.0 0.0
18231.0 0.0
18330.0 0.0
18435.0 0.0
18546.0 0.0
18646.0 0.0
18746.0 0.0
18781.0 0.0
18947.0 0.0
18997.0 0.0
19096.0 0.0
19199.0 0.0
19301.0 0.0
19397.0 0.0
19507.0 0.0
19598.0 0.0
19697.0 0.0
19781.0 0.0
19896.0 0.0
19999.0 0.0
20097.0 0.0
20199.0 0.0
20297.0 0.0
20399.0 0.0
20497.0 0.0
20581.0 0.0
20696.0 0.0
20783.0 0.0
20897.0 0.0
21002.0 0.0
21097.0 0.0
21197.0 0.0
21299.0 0.0
21412.0 0.0
21515.0 0.0
21614.0 0.0
21719.0 0.0
21815.0 0.0
21923.0 0.0
22014.0 0.0
22125.0 0.0
22231.0 0.0
22334.0 0.0
22431.0 0.0
22530.0 0.0
22631.0 0.0
22730.0 0.0
22849.0 0.0
22947.0 0.0
23050.0 0.0
23147.0 0.0
23190.0 0.0
23281.0 0.0
23380.0 0.0
23497.0 0.0
23599.0 0.0
23701.0 0.0
23804.0 0.0
23902.0 0.0
24008.0 0.0
24086.0 0.0
24195.0 0.0
24297.0 0.0
24398.0 0.0
24497.0 0.0
24600.0 0.0
24699.0 0.0
24796.0 0.0
24889.0 0.0
ECG DATA
3.0 0.0
5.0 0.0
9.0 0.0
9.0 0.0
9.0 0.0
10.0 0.0
10.0 0.0
10.0 0.0
10.0 0.0
35.0 0.0
124.0 0.0
231.0 0.0
332.0 0.0
442.0 0.0
532.0 0.0
632.0 0.0
732.0 0.0
850.0 0.0
948.0 0.0
1048.0 0.0
1148.0 0.0
1259.0 0.0
1370.0 0.0
1462.0 0.0
1578.0 0.0
1664.0 0.0
1693.0 0.0
1800.0 0.0
1974.0 0.0
1996.0 0.0
2103.0 0.0
2192.0 0.0
2297.0 0.0
2395.0 0.0
2506.0 0.0
2600.0 0.0
2680.0 0.0
2799.0 0.0
2897.0 0.0
3009.0 0.0
3100.0 0.0
3213.0 0.0
3305.0 0.0
3414.0 0.0
3498.0 0.0
3622.0 0.0
3714.0 0.0
3814.0 0.0
3919.0 0.0
4114.0 0.0
4235.0 0.0
4314.0 0.0
4439.0 0.0
4523.0 0.0
4632.0 0.0
4730.0 0.0
4833.0 0.0
4931.0 0.0
5032.0 0.0
5133.0 0.0
5240.0 0.0
5331.0 0.0
5449.0 0.0
5549.0 0.0
5649.0 0.0
5690.0 0.0
5782.0 0.0
5881.0 0.0
5982.0 0.0
6098.0 0.0
6198.0 0.0
6297.0 0.0
6404.0 0.0
6499.0 0.0
6602.0 0.0
6682.0 0.0
6797.0 0.0
6898.0 0.0
7000.0 0.0
7098.0 0.0
7207.0 0.0
7300.0 0.0
7398.0 0.0
7481.0 0.0
7596.0 0.0
7698.0 0.0
7800.0 0.0
7899.0 0.0
7997.0 0.0
8097.0 0.0
8210.0 0.0
8307.0 0.0
8415.0 0.0
8514.0 0.0
8618.0 0.0
8715.0 0.0
8814.0 0.0
8922.0 0.0
9015.0 0.0
9131.0 0.0
9232.0 0.0
9333.0 0.0
9431.0 0.0
9537.0 0.0
9632.0 0.0
9733.0 0.0
9850.0 0.0
9963.0 0.0
10052.0 0.0
10082.0 0.0
10189.0 0.0
10287.0 0.0
10396.0 0.0
10500.0 0.0
10597.0 0.0
10703.0 0.0
10809.0 0.0
10897.0 0.0
10980.0 0.0
11081.0 0.0
11196.0 0.0
11299.0 0.0
11401.0 0.0
11497.0 0.0
11605.0 0.0
11699.0 0.0
11780.0 0.0
11891.0 0.0
11996.0 0.0
12099.0 0.0
12198.0 0.0
12303.0 0.0
12397.0 0.0
12497.0 0.0
12599.0 0.0
12713.0 0.0
12815.0 0.0
12912.0 0.0
13018.0 0.0
13114.0 0.0
13214.0 0.0
13316.0 0.0
13430.0 0.0
13533.0 0.0
13632.0 0.0
13732.0 0.0
13831.0 0.0
13941.0 0.0
14030.0 0.0
14146.0 0.0
14248.0 0.0
14347.0 0.0
14449.0 0.0
14482.0 0.0
14593.0 0.0
14680.0 0.0
14798.0 0.0
14898.0 0.0
15001.0 0.0
15099.0 0.0
15197.0 0.0
15309.0 0.0
15392.0 0.0
15496.0 0.0
15597.0 0.0
15698.0 0.0
15796.0 0.0
15899.0 0.0
16003.0 0.0
16097.0 0.0
16181.0 0.0
16296.0 0.0
16397.0 0.0
16499.0 0.0
16597.0 0.0
16698.0 0.0
16798.0 0.0
16899.0 0.0
