EEG DATA
3.0 0.0
5.0 0.0
9.0 0.0
9.0 0.0
9.0 0.0
9.0 0.0
10.0 0.0
10.0 0.0
10.0 0.0
11.0 0.0
119.0 0.0
221.0 0.0
324.0 0.0
426.0 0.0
539.0 0.0
621.0 0.0
738.0 0.0
822.0 0.0
947.0 0.0
1038.0 0.0
1141.0 0.0
1245.0 0.0
1357.0 0.0
1449.0 0.0
1556.0 0.0
1654.0 0.0
1756.0 0.0
1857.0 0.0
1963.0 0.0
2073.0 0.0
2174.0 0.0
2255.0 0.0
2308.0 0.0
2404.0 0.0
2511.0 0.0
2604.0 0.0
2704.0 0.0
2812.0 0.0
2983.0 0.0
3088.0 0.0
3104.0 0.0
3224.0 0.0
3305.0 0.0
3422.0 0.0
3506.0 0.0
3623.0 0.0
3704.0 0.0
3808.0 0.0
3924.0 0.0
4016.0 0.0
4121.0 0.0
4207.0 0.0
4332.0 0.0
4422.0 0.0
4536.0 0.0
4623.0 0.0
4742.0 0.0
4834.0 0.0
4940.0 0.0
5038.0 0.0
5139.0 0.0
5238.0 0.0
5354.0 0.0
5447.0 0.0
5538.0 0.0
5655.0 0.0
5756.0 0.0
5855.0 0.0
5939.0 0.0
6055.0 0.0
6174.0 0.0
6267.0 0.0
6372.0 0.0
6473.0 0.0
6572.0 0.0
6672.0 0.0
6789.0 0.0
6872.0 0.0
6988.0 0.0
7071.0 0.0
7108.0 0.0
7209.0 0.0
7389.0 0.0
7415.0 0.0
7521.0 0.0
7609.0 0.0
7724.0 0.0
7805.0 0.0
7922.0 0.0
8007.0 0.0
8103.0 0.0
8222.0 0.0
8314.0 0.0
8426.0 0.0
8504.0 0.0
8633.0 0.0
8720.0 0.0
8827.0 0.0
8927.0 0.0
9040.0 0.0
9132.0 0.0
9243.0 0.0
9330.0 0.0
9442.0 0.0
9523.0 0.0
9637.0 0.0
9757.0 0.0
9838.0 0.0
9937.0 0.0
10054.0 0.0
10153.0 0.0
10260.0 0.0
10371.0 0.0
10458.0 0.0
10574.0 0.0
10667.0 0.0
10771.0 0.0
10864.0 0.0
10971.0 0.0
11070.0 0.0
11173.0 0.0
11291.0 0.0
11385.0 0.0
11405.0 0.0
11511.0 0.0
11619.0 0.0
ECG DATA
3.0 0.0
5.0 0.0
9.0 0.0
9.0 0.0
9.0 0.0
9.0 0.0
10.0 0.0
10.0 0.0
10.0 0.0
11.0 0.0
119.0 0.0
221.0 0.0
324.0 0.0
426.0 0.0
539.0 0.0
621.0 0.0
738.0 0.0
822.0 0.0
947.0 0.0
1038.0 0.0
1141.0 0.0
1245.0 0.0
1357.0 0.0
1449.0 0.0
1556.0 0.0
1654.0 0.0
1756.0 0.0
1857.0 0.0
1963.0 0.0
2073.0 0.0
2174.0 0.0
2255.0 0.0
2308.0 0.0
2404.0 0.0
2511.0 0.0
2604.0 0.0
2704.0 0.0
2812.0 0.0
2983.0 0.0
3088.0 0.0
3104.0 0.0
3224.0 0.0
3305.0 0.0
3422.0 0.0
3506.0 0.0
3623.0 0.0
3704.0 0.0
3808.0 0.0
3924.0 0.0
4016.0 0.0
4121.0 0.0
4207.0 0.0
4332.0 0.0
4422.0 0.0
4536.0 0.0
4623.0 0.0
4742.0 0.0
4834.0 0.0
4940.0 0.0
5139.0 0.0
5238.0 0.0
5354.0 0.0
5447.0 0.0
5538.0 0.0
5655.0 0.0
5756.0 0.0
5855.0 0.0
5939.0 0.0
6055.0 0.0
6174.0 0.0
6267.0 0.0
6372.0 0.0
6473.0 0.0
6572.0 0.0
6672.0 0.0
6789.0 0.0
6872.0 0.0
6988.0 0.0
7071.0 0.0
7108.0 0.0
7209.0 0.0
7389.0 0.0
7415.0 0.0
7521.0 0.0
7609.0 0.0
7724.0 0.0
7805.0 0.0
7922.0 0.0
8007.0 0.0
8103.0 0.0
8222.0 0.0
8314.0 0.0
8426.0 0.0
8504.0 0.0
8633.0 0.0
8720.0 0.0
8827.0 0.0
8927.0 0.0
9040.0 0.0
9132.0 0.0
9243.0 0.0
9330.0 0.0
9442.0 0.0
9523.0 0.0
9637.0 0.0
9757.0 0.0
9838.0 0.0
9937.0 0.0
10054.0 0.0
10153.0 0.0
10260.0 0.0
10371.0 0.0
10458.0 0.0
10574.0 0.0
10667.0 0.0
10771.0 0.0
10864.0 0.0
10971.0 0.0
11070.0 0.0
11173.0 0.0
11291.0 0.0
11385.0 0.0
11405.0 0.0
11511.0 0.0
11619.0 0.0
COMMENTS

