EEG DATA
141519.0 0.0
141620.0 0.0
141720.0 0.0
141819.0 0.0
141920.0 0.0
142000.0 0.0
142102.0 0.0
142204.0 0.0
142321.0 0.0
142423.0 0.0
142520.0 0.0
142620.0 0.0
142719.0 0.0
142800.0 0.0
142917.0 0.0
143010.0 0.0
143120.0 0.0
143213.0 0.0
143318.0 0.0
143417.0 0.0
143519.0 0.0
143619.0 0.0
143736.0 0.0
143825.0 0.0
143935.0 0.0
144036.0 0.0
144135.0 0.0
144235.0 0.0
144344.0 0.0
144452.0 0.0
144555.0 0.0
144653.0 0.0
144758.0 0.0
144853.0 0.0
144953.0 0.0
145058.0 0.0
145164.0 0.0
145268.0 0.0
145357.0 0.0
145405.0 0.0
145572.0 0.0
145618.0 0.0
145703.0 0.0
145817.0 0.0
145921.0 0.0
146028.0 0.0
146121.0 0.0
146219.0 0.0
146316.0 0.0
146406.0 0.0
146517.0 0.0
146617.0 0.0
146716.0 0.0
146818.0 0.0
146918.0 0.0
147018.0 0.0
147130.0 0.0
147202.0 0.0
147317.0 0.0
147418.0 0.0
147522.0 0.0
147617.0 0.0
147726.0 0.0
147819.0 0.0
147932.0 0.0
148033.0 0.0
148135.0 0.0
148239.0 0.0
148340.0 0.0
148442.0 0.0
148546.0 0.0
148634.0 0.0
148750.0 0.0
148852.0 0.0
148953.0 0.0
149056.0 0.0
149143.0 0.0
149252.0 0.0
149362.0 0.0
149465.0 0.0
149566.0 0.0
153765.0 0.0
153865.0 0.0
153952.0 0.0
154056.0 0.0
154157.0 0.0
154262.0 0.0
154385.0 0.0
154484.0 0.0
154586.0 0.0
154685.0 0.0
154784.0 0.0
154892.0 0.0
154984.0 0.0
155086.0 0.0
155200.0 0.0
155303.0 0.0
155392.0 0.0
155502.0 0.0
155597.0 0.0
155701.0 0.0
155812.0 0.0
155917.0 0.0
156004.0 0.0
156062.0 0.0
156152.0 0.0
156253.0 0.0
156352.0 0.0
156462.0 0.0
156568.0 0.0
156668.0 0.0
156767.0 0.0
156876.0 0.0
156969.0 0.0
157058.0 0.0
157151.0 0.0
157252.0 0.0
157368.0 0.0
157457.0 0.0
157568.0 0.0
157656.0 0.0
157768.0 0.0
157859.0 0.0
157952.0 0.0
158051.0 0.0
158168.0 0.0
158305.0 0.0
158367.0 0.0
158475.0 0.0
158567.0 0.0
158678.0 0.0
158768.0 0.0
158876.0 0.0
158984.0 0.0
159087.0 0.0
159190.0 0.0
159285.0 0.0
159387.0 0.0
159484.0 0.0
159601.0 0.0
159703.0 0.0
159803.0 0.0
159902.0 0.0
160008.0 0.0
160101.0 0.0
160212.0 0.0
160317.0 0.0
160419.0 0.0
160455.0 0.0
160552.0 0.0
160663.0 0.0
160751.0 0.0
160867.0 0.0
160970.0 0.0
161069.0 0.0
161168.0 0.0
161269.0 0.0
161368.0 0.0
161449.0 0.0
161551.0 0.0
161652.0 0.0
161769.0 0.0
161869.0 0.0
161967.0 0.0
162067.0 0.0
162167.0 0.0
162258.0 0.0
162351.0 0.0
162467.0 0.0
162569.0 0.0
162670.0 0.0
162767.0 0.0
162868.0 0.0
162977.0 0.0
163068.0 0.0
163183.0 0.0
163270.0 0.0
163384.0 0.0
163487.0 0.0
163584.0 0.0
163692.0 0.0
163797.0 0.0
163899.0 0.0
164002.0 0.0
164100.0 0.0
164207.0 0.0
164309.0 0.0
164400.0 0.0
164510.0 0.0
164604.0 0.0
164705.0 0.0
164817.0 0.0
164850.0 0.0
164951.0 0.0
165050.0 0.0
165158.0 0.0
165268.0 0.0
165369.0 0.0
165468.0 0.0
165568.0 0.0
165650.0 0.0
165751.0 0.0
165851.0 0.0
165955.0 0.0
166068.0 0.0
166158.0 0.0
166267.0 0.0
166367.0 0.0
166467.0 0.0
166551.0 0.0
166651.0 0.0
166751.0 0.0
166867.0 0.0
166954.0 0.0
167072.0 0.0
167174.0 0.0
167276.0 0.0
167369.0 0.0
167468.0 0.0
167569.0 0.0
167685.0 0.0
167785.0 0.0
167884.0 0.0
167985.0 0.0
168084.0 0.0
168184.0 0.0
168300.0 0.0
168403.0 0.0
168502.0 0.0
168601.0 0.0
168708.0 0.0
168800.0 0.0
168911.0 0.0
169017.0 0.0
169119.0 0.0
169152.0 0.0
169324.0 0.0
169366.0 0.0
169465.0 0.0
169565.0 0.0
169668.0 0.0
169770.0 0.0
169866.0 0.0
169967.0 0.0
170051.0 0.0
170152.0 0.0
170251.0 0.0
170355.0 0.0
170468.0 0.0
170571.0 0.0
170667.0 0.0
170758.0 0.0
170867.0 0.0
170950.0 0.0
171050.0 0.0
171151.0 0.0
171268.0 0.0
171355.0 0.0
171468.0 0.0
171575.0 0.0
171667.0 0.0
171770.0 0.0
171882.0 0.0
171984.0 0.0
172084.0 0.0
172176.0 0.0
172284.0 0.0
172394.0 0.0
172492.0 0.0
172585.0 0.0
172702.0 0.0
172803.0 0.0
172900.0 0.0
173001.0 0.0
173100.0 0.0
173201.0 0.0
173317.0 0.0
173412.0 0.0
173460.0 0.0
173607.0 0.0
173656.0 0.0
173750.0 0.0
173859.0 0.0
173966.0 0.0
174054.0 0.0
174234.0 0.0
174250.0 0.0
174366.0 0.0
174466.0 0.0
174559.0 0.0
174651.0 0.0
174764.0 0.0
174867.0 0.0
174967.0 0.0
175067.0 0.0
175165.0 0.0
175250.0 0.0
175361.0 0.0
175450.0 0.0
175566.0 0.0
175667.0 0.0
175772.0 0.0
175867.0 0.0
175974.0 0.0
176067.0 0.0
176173.0 0.0
176282.0 0.0
176385.0 0.0
176484.0 0.0
176584.0 0.0
176678.0 0.0
176782.0 0.0
176886.0 0.0
176999.0 0.0
177101.0 0.0
177200.0 0.0
177306.0 0.0
177401.0 0.0
177502.0 0.0
177603.0 0.0
177716.0 0.0
177804.0 0.0
177860.0 0.0
178022.0 0.0
178061.0 0.0
178159.0 0.0
178265.0 0.0
178367.0 0.0
178470.0 0.0
178567.0 0.0
178673.0 0.0
178771.0 0.0
178851.0 0.0
178960.0 0.0
179065.0 0.0
179167.0 0.0
179270.0 0.0
179369.0 0.0
179473.0 0.0
ECG DATA
141519.0 0.0
141620.0 0.0
141720.0 0.0
141819.0 0.0
141920.0 0.0
142000.0 0.0
142102.0 0.0
142204.0 0.0
142321.0 0.0
142423.0 0.0
142520.0 0.0
142620.0 0.0
142719.0 0.0
142800.0 0.0
142917.0 0.0
143010.0 0.0
143120.0 0.0
143213.0 0.0
143318.0 0.0
143417.0 0.0
143519.0 0.0
143619.0 0.0
143736.0 0.0
143825.0 0.0
143935.0 0.0
144036.0 0.0
144135.0 0.0
144235.0 0.0
144344.0 0.0
144452.0 0.0
144555.0 0.0
144653.0 0.0
144758.0 0.0
144853.0 0.0
144953.0 0.0
145058.0 0.0
145164.0 0.0
145268.0 0.0
145357.0 0.0
145405.0 0.0
145572.0 0.0
145618.0 0.0
145703.0 0.0
145817.0 0.0
145921.0 0.0
146028.0 0.0
146121.0 0.0
146219.0 0.0
146316.0 0.0
146406.0 0.0
146517.0 0.0
146617.0 0.0
146716.0 0.0
146818.0 0.0
146918.0 0.0
147018.0 0.0
147130.0 0.0
147202.0 0.0
147317.0 0.0
147418.0 0.0
147522.0 0.0
147617.0 0.0
147726.0 0.0
147819.0 0.0
147932.0 0.0
148033.0 0.0
148135.0 0.0
148239.0 0.0
148340.0 0.0
148442.0 0.0
148546.0 0.0
148634.0 0.0
148750.0 0.0
148852.0 0.0
148953.0 0.0
149056.0 0.0
149143.0 0.0
149252.0 0.0
149362.0 0.0
149465.0 0.0
149566.0 0.0
153765.0 0.0
153865.0 0.0
153952.0 0.0
154056.0 0.0
154157.0 0.0
154262.0 0.0
154385.0 0.0
154484.0 0.0
154586.0 0.0
154685.0 0.0
154784.0 0.0
154892.0 0.0
154984.0 0.0
155086.0 0.0
155200.0 0.0
155303.0 0.0
155392.0 0.0
155502.0 0.0
155597.0 0.0
155701.0 0.0
155812.0 0.0
155917.0 0.0
156004.0 0.0
156062.0 0.0
156152.0 0.0
156253.0 0.0
156352.0 0.0
156462.0 0.0
156568.0 0.0
156668.0 0.0
156767.0 0.0
156876.0 0.0
156969.0 0.0
157058.0 0.0
157151.0 0.0
157252.0 0.0
157368.0 0.0
157457.0 0.0
157568.0 0.0
157656.0 0.0
157768.0 0.0
157859.0 0.0
157952.0 0.0
158051.0 0.0
158168.0 0.0
158305.0 0.0
158367.0 0.0
158475.0 0.0
158567.0 0.0
158678.0 0.0
158768.0 0.0
158876.0 0.0
158984.0 0.0
159087.0 0.0
159190.0 0.0
159285.0 0.0
159387.0 0.0
159484.0 0.0
159601.0 0.0
159703.0 0.0
159803.0 0.0
159902.0 0.0
160008.0 0.0
160101.0 0.0
160212.0 0.0
160317.0 0.0
160419.0 0.0
160455.0 0.0
160552.0 0.0
160663.0 0.0
160751.0 0.0
160867.0 0.0
160970.0 0.0
161069.0 0.0
161168.0 0.0
161269.0 0.0
161368.0 0.0
161449.0 0.0
161551.0 0.0
161652.0 0.0
161769.0 0.0
161869.0 0.0
161967.0 0.0
162067.0 0.0
162167.0 0.0
162258.0 0.0
162351.0 0.0
162467.0 0.0
162569.0 0.0
162670.0 0.0
162767.0 0.0
162868.0 0.0
162977.0 0.0
163068.0 0.0
163183.0 0.0
163270.0 0.0
163384.0 0.0
163487.0 0.0
163584.0 0.0
163692.0 0.0
163797.0 0.0
163899.0 0.0
164002.0 0.0
164100.0 0.0
164207.0 0.0
164309.0 0.0
164400.0 0.0
164510.0 0.0
164604.0 0.0
164705.0 0.0
164817.0 0.0
164850.0 0.0
164951.0 0.0
165050.0 0.0
165158.0 0.0
165268.0 0.0
165369.0 0.0
165468.0 0.0
165568.0 0.0
165650.0 0.0
165751.0 0.0
165851.0 0.0
165955.0 0.0
166068.0 0.0
166158.0 0.0
166267.0 0.0
166367.0 0.0
166467.0 0.0
166551.0 0.0
166651.0 0.0
166751.0 0.0
166867.0 0.0
166954.0 0.0
167072.0 0.0
167174.0 0.0
167276.0 0.0
167369.0 0.0
167468.0 0.0
167569.0 0.0
167685.0 0.0
167785.0 0.0
167884.0 0.0
167985.0 0.0
168084.0 0.0
168184.0 0.0
168300.0 0.0
168403.0 0.0
168502.0 0.0
168601.0 0.0
168708.0 0.0
168800.0 0.0
168911.0 0.0
169017.0 0.0
169119.0 0.0
169152.0 0.0
169324.0 0.0
169366.0 0.0
169465.0 0.0
169565.0 0.0
169668.0 0.0
169770.0 0.0
169866.0 0.0
169967.0 0.0
170051.0 0.0
170152.0 0.0
170251.0 0.0
170355.0 0.0
170468.0 0.0
170571.0 0.0
170667.0 0.0
170758.0 0.0
170867.0 0.0
170950.0 0.0
171050.0 0.0
171151.0 0.0
171268.0 0.0
171355.0 0.0
171468.0 0.0
171575.0 0.0
171667.0 0.0
171770.0 0.0
171882.0 0.0
171984.0 0.0
172084.0 0.0
172176.0 0.0
172284.0 0.0
172394.0 0.0
172492.0 0.0
172585.0 0.0
172702.0 0.0
172803.0 0.0
172900.0 0.0
173001.0 0.0
173100.0 0.0
173201.0 0.0
173317.0 0.0
173412.0 0.0
173460.0 0.0
173607.0 0.0
173656.0 0.0
173750.0 0.0
173859.0 0.0
173966.0 0.0
174054.0 0.0
174234.0 0.0
174250.0 0.0
174366.0 0.0
174466.0 0.0
174559.0 0.0
174651.0 0.0
174764.0 0.0
174867.0 0.0
174967.0 0.0
175067.0 0.0
175165.0 0.0
175250.0 0.0
175361.0 0.0
175450.0 0.0
175566.0 0.0
175667.0 0.0
175772.0 0.0
175867.0 0.0
175974.0 0.0
176067.0 0.0
176173.0 0.0
176282.0 0.0
176385.0 0.0
176484.0 0.0
176584.0 0.0
176678.0 0.0
176782.0 0.0
176886.0 0.0
176999.0 0.0
177101.0 0.0
177200.0 0.0
177306.0 0.0
177401.0 0.0
177502.0 0.0
177603.0 0.0
177716.0 0.0
177804.0 0.0
177860.0 0.0
178022.0 0.0
178061.0 0.0
178159.0 0.0
178265.0 0.0
178367.0 0.0
178470.0 0.0
178567.0 0.0
178673.0 0.0
178771.0 0.0
178851.0 0.0
178960.0 0.0
179065.0 0.0
179167.0 0.0
179270.0 0.0
179369.0 0.0
179473.0 0.0
COMMENTS

