EEG DATA
165233.0 1022.0
165338.0 0.0
165435.0 1022.0
165543.0 0.0
165639.0 0.0
165727.0 1022.0
165829.0 0.0
165931.0 0.0
166034.0 1022.0
166137.0 0.0
166239.0 1022.0
166341.0 0.0
166444.0 1022.0
166546.0 0.0
166649.0 0.0
166752.0 1022.0
166854.0 0.0
166956.0 1022.0
167058.0 0.0
167161.0 0.0
167263.0 1022.0
167365.0 1022.0
167468.0 0.0
167571.0 0.0
167672.0 0.0
167775.0 1022.0
167876.0 0.0
167978.0 0.0
168080.0 0.0
168183.0 0.0
168284.0 0.0
168328.0 179.0
168427.0 1022.0
168529.0 1022.0
168631.0 1022.0
168734.0 1022.0
168838.0 1022.0
168940.0 947.0
169044.0 780.0
169126.0 679.0
169227.0 619.0
169330.0 583.0
169432.0 561.0
169534.0 547.0
169637.0 538.0
169740.0 532.0
169843.0 528.0
169924.0 526.0
170028.0 524.0
170130.0 524.0
170233.0 521.0
170336.0 520.0
170437.0 520.0
170540.0 519.0
170643.0 0.0
170746.0 0.0
170846.0 0.0
170949.0 1022.0
171052.0 529.0
171154.0 0.0
171256.0 12.0
171359.0 146.0
171462.0 0.0
171564.0 0.0
171666.0 0.0
171769.0 79.0
171867.0 0.0
171964.0 0.0
172061.0 124.0
172163.0 0.0
172269.0 481.0
172367.0 983.0
172500.0 533.0
172525.0 79.0
172679.0 0.0
172778.0 95.0
172877.0 999.0
172980.0 1022.0
173025.0 1022.0
173186.0 933.0
173231.0 561.0
ECG DATA
165233.0 475.0
165338.0 493.0
165435.0 492.0
165543.0 523.0
165639.0 504.0
165727.0 484.0
165829.0 476.0
165931.0 563.0
166034.0 514.0
166137.0 506.0
166239.0 526.0
166341.0 485.0
166444.0 470.0
166546.0 505.0
166649.0 504.0
166752.0 509.0
166854.0 545.0
166956.0 519.0
167058.0 526.0
167161.0 537.0
167263.0 521.0
167365.0 512.0
167468.0 523.0
167571.0 481.0
167672.0 512.0
167775.0 509.0
167876.0 527.0
167978.0 522.0
168080.0 503.0
168183.0 537.0
168284.0 509.0
168328.0 504.0
168427.0 510.0
168529.0 439.0
168631.0 490.0
168734.0 515.0
168838.0 527.0
168940.0 511.0
169044.0 526.0
169126.0 512.0
169227.0 517.0
169330.0 511.0
169432.0 515.0
169534.0 515.0
169637.0 516.0
169740.0 508.0
169843.0 508.0
169924.0 525.0
170028.0 514.0
170130.0 513.0
170233.0 514.0
170336.0 509.0
170437.0 519.0
170540.0 535.0
170643.0 510.0
170746.0 514.0
170846.0 511.0
170949.0 519.0
171052.0 515.0
171154.0 520.0
171256.0 508.0
171359.0 524.0
171462.0 518.0
171564.0 512.0
171666.0 518.0
171769.0 513.0
171867.0 523.0
171964.0 521.0
172061.0 518.0
172163.0 523.0
172269.0 509.0
172367.0 512.0
172500.0 515.0
172525.0 510.0
172679.0 516.0
172778.0 522.0
172877.0 508.0
172980.0 515.0
173025.0 516.0
173186.0 506.0
173231.0 511.0
COMMENTS

